accession	TopHit	E_value	PecID	TaxID	TaxString
GCA_000008085-CALJACFG_04130	AAR39244.1_NEQ398_[Nanoarchaeum_equitans_Kin4-M]	8.9e-121	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04140	AAR39245.1_NEQ399_[Nanoarchaeum_equitans_Kin4-M]	1.3e-159	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04150	-	-	-	-	-
GCA_000008085-CALJACFG_04160	AAR39246.1_NEQ401_[Nanoarchaeum_equitans_Kin4-M]	1.1e-184	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04170	AAR39247.1_NEQ403_[Nanoarchaeum_equitans_Kin4-M]	3.5e-112	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04180	AAR39248.1_NEQ402_[Nanoarchaeum_equitans_Kin4-M]	9.8e-177	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04190	AAR39249.1_NEQ404_[Nanoarchaeum_equitans_Kin4-M]	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04200	AAR39250.1_NEQ405_[Nanoarchaeum_equitans_Kin4-M]	1.2e-132	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04210	AAR39251.1_NEQ406_[Nanoarchaeum_equitans_Kin4-M]	1.7e-165	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04220	AAR39252.1_NEQ408_[Nanoarchaeum_equitans_Kin4-M]	1.8e-78	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04230	AAR39253.1_NEQ407_[Nanoarchaeum_equitans_Kin4-M]	3.2e-75	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04240	AAR39254.1_NEQ409_[Nanoarchaeum_equitans_Kin4-M]	8.1e-140	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04250	AAR39255.1_NEQ410_[Nanoarchaeum_equitans_Kin4-M]	2.0e-250	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04260	-	-	-	-	-
GCA_000008085-CALJACFG_04270	-	-	-	-	-
GCA_000008085-CALJACFG_04280	AAR39256.1_NEQ411_[Nanoarchaeum_equitans_Kin4-M]	6.0e-46	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04290	AAR39257.1_NEQ412_[Nanoarchaeum_equitans_Kin4-M]	1.9e-250	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04300	AAR39258.1_NEQ413_[Nanoarchaeum_equitans_Kin4-M]	7.6e-43	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04310	AAR39259.1_NEQ415_[Nanoarchaeum_equitans_Kin4-M]	1.3e-94	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04320	AAR39260.1_NEQ414_[Nanoarchaeum_equitans_Kin4-M]	2.7e-126	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04330	AAR39261.1_NEQ416_[Nanoarchaeum_equitans_Kin4-M]	7.7e-55	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04340	AAR39262.1_NEQ417_[Nanoarchaeum_equitans_Kin4-M]	2.2e-298	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04350	AAR39263.1_NEQ418_[Nanoarchaeum_equitans_Kin4-M]	1.0e-237	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04360	Q74N29.1_RecName:_Full=DNA_polymerase_II_large_subunit;_Short=Pol_II;_AltName:_Full=Exodeoxyribonuclease_large_subunit	0.0e+00	99.9	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04370	AAR39265.1_NEQ419_[Nanoarchaeum_equitans_Kin4-M]	3.7e-91	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04380	-	-	-	-	-
GCA_000008085-CALJACFG_04390	AAR39266.1_NEQ421_[Nanoarchaeum_equitans_Kin4-M]	2.1e-123	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04400	AAR39267.1_NEQ422_[Nanoarchaeum_equitans_Kin4-M]	8.6e-119	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04410	AAR39268.1_NEQ424_[Nanoarchaeum_equitans_Kin4-M]	7.0e-65	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04420	AAR39269.1_NEQ423_[Nanoarchaeum_equitans_Kin4-M]	8.8e-240	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04430	AAR39270.1_NEQ425_[Nanoarchaeum_equitans_Kin4-M]	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04440	Q74MX9.1_RecName:_Full=DNA_repair_and_recombination_protein_RadA	1.4e-149	98.1	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04450	AAR39272.1_NEQ427_[Nanoarchaeum_equitans_Kin4-M]	2.1e-197	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04460	-	-	-	-	-
GCA_000008085-CALJACFG_04470	AAR39273.1_NEQ428_[Nanoarchaeum_equitans_Kin4-M]	2.5e-47	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04480	AAR39274.1_NEQ429_[Nanoarchaeum_equitans_Kin4-M]	2.8e-64	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04490	P60373.1_RecName:_Full=Replication_factor_C_large_subunit;_Short=RFC_large_subunit;_AltName:_Full=Clamp_loader_large_subunit	6.9e-237	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04500	P61151.1_RecName:_Full=UPF0215_protein_NEQ431	6.9e-107	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04510	-	-	-	-	-
GCA_000008085-CALJACFG_04520	P60458.1_RecName:_Full=50S_ribosomal_protein_L3	9.6e-183	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04530	AAR39278.1_NEQ432_[Nanoarchaeum_equitans_Kin4-M]	3.1e-107	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04540	-	-	-	-	-
GCA_000008085-CALJACFG_04550	AAR39279.1_NEQ434_[Nanoarchaeum_equitans_Kin4-M]	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04560	AAR39280.1_NEQ435_[Nanoarchaeum_equitans_Kin4-M]	1.9e-122	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04570	AAR39281.1_NEQ436_[Nanoarchaeum_equitans_Kin4-M]	1.5e-229	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04580	AAR39282.1_NEQ437_[Nanoarchaeum_equitans_Kin4-M]	1.0e-123	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04590	AAR39283.1_NEQ438_[Nanoarchaeum_equitans_Kin4-M]	5.1e-187	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04600	AAR39284.1_NEQ440_[Nanoarchaeum_equitans_Kin4-M]	1.3e-170	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04610	AAR39285.1_NEQ442_[Nanoarchaeum_equitans_Kin4-M]	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04620	Q74M72.1_RecName:_Full=Protein_NEQ441	6.1e-102	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04630	AAR39287.1_NEQ443_[Nanoarchaeum_equitans_Kin4-M]	1.0e-96	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04640	AAR39288.1_NEQ444_[Nanoarchaeum_equitans_Kin4-M]	1.3e-110	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04650	AAR39289.1_NEQ445_[Nanoarchaeum_equitans_Kin4-M]	4.4e-103	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04660	AIJ06030.1_hypothetical_protein_JH146_1188_[Methanocaldococcus_bathoardescens]	1.0e-09	52.9	1301915	Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,Methanocaldococcus_bathoardescens
GCA_000008085-CALJACFG_04670	BAA29291.1_235aa_long_hypothetical_protein_[Pyrococcus_horikoshii_OT3]	3.1e-24	42.7	70601	Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,Pyrococcus_horikoshii
GCA_000008085-CALJACFG_04680	KYC50437.1_hypothetical_protein_AMQ22_01465_[Arc_I_group_archaeon_U1lsi0528_Bin055]	2.3e-09	48.3	1705409	Archaea,Euryarchaeota,Methanomicrobia,none,none,none,Arc_I_group_archaeon_U1lsi0528_Bin055
GCA_000008085-CALJACFG_04690	AAR39290.1_NEQ446_[Nanoarchaeum_equitans_Kin4-M]	4.2e-71	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04700	AAR39291.1_NEQ448_[Nanoarchaeum_equitans_Kin4-M]	3.2e-59	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04710	AAR39293.1_NEQ449_[Nanoarchaeum_equitans_Kin4-M]	1.2e-11	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04720	Q74M84.1_RecName:_Full=50S_ribosomal_protein_L10e	3.7e-102	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04730	Q74M83.1_RecName:_Full=Archaemetzincin	4.4e-94	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04740	AAR39296.1_NEQ452_[Nanoarchaeum_equitans_Kin4-M]	7.4e-129	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04750	AAR39297.1_NEQ453_[Nanoarchaeum_equitans_Kin4-M]	1.2e-132	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04760	P60346.1_RecName:_Full=Probable_tRNA_pseudouridine_synthase_B;_AltName:_Full=tRNA_pseudouridine(55)_synthase;_Short=Psi55_synthase;_AltName:_Full=tRNA_pseudouridylate_synthase;_AltName:_Full=tRNA-uridine_isomerase	7.5e-194	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04770	-	-	-	-	-
GCA_000008085-CALJACFG_04780	AAR39299.1_NEQ455_[Nanoarchaeum_equitans_Kin4-M]	3.4e-133	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04790	Q74MZ1.1_RecName:_Full=Methionine--tRNA_ligase;_AltName:_Full=Methionyl-tRNA_synthetase;_Short=MetRS	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04800	AAR39301.1_NEQ456_[Nanoarchaeum_equitans_Kin4-M]	6.1e-137	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04810	AAR39302.1_NEQ458_[Nanoarchaeum_equitans_Kin4-M]	7.9e-166	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04820	AAR39303.1_NEQ459_[Nanoarchaeum_equitans_Kin4-M]	9.8e-140	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04830	AAR39304.1_NEQ460_[Nanoarchaeum_equitans_Kin4-M]	3.9e-139	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04840	Q74MY6.1_RecName:_Full=Inorganic_pyrophosphatase;_AltName:_Full=Pyrophosphate_phospho-hydrolase;_Short=PPase	5.6e-83	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04850	AAR39306.1_NEQ462_[Nanoarchaeum_equitans_Kin4-M]	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04860	AAR39307.1_NEQ464_[Nanoarchaeum_equitans_Kin4-M]	4.6e-157	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04870	AAR39308.1_NEQ463_[Nanoarchaeum_equitans_Kin4-M]	6.4e-229	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04880	AAR39309.1_NEQ466_[Nanoarchaeum_equitans_Kin4-M]	4.2e-253	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04890	Q74M95.1_RecName:_Full=30S_ribosomal_protein_S13	1.5e-85	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04900	AAR39311.1_NEQ468_[Nanoarchaeum_equitans_Kin4-M]	2.8e-224	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04910	P61301.1_RecName:_Full=30S_ribosomal_protein_S8e	2.1e-64	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04920	-	-	-	-	-
GCA_000008085-CALJACFG_04930	AAR39313.1_NEQ470_[Nanoarchaeum_equitans_Kin4-M]	1.2e-29	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04940	AAR39314.1_NEQ471_[Nanoarchaeum_equitans_Kin4-M]	6.6e-76	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04950	AAR39315.1_NEQ472_[Nanoarchaeum_equitans_Kin4-M]	6.1e-114	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04960	AAR39316.1_NEQ473_[Nanoarchaeum_equitans_Kin4-M]	8.6e-193	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04970	AAR39317.1_NEQ475_[Nanoarchaeum_equitans_Kin4-M]	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04980	AAR39318.1_NEQ474_[Nanoarchaeum_equitans_Kin4-M]	7.3e-89	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_04990	AAR39319.1_NEQ476_[Nanoarchaeum_equitans_Kin4-M]	4.5e-152	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05000	AAR39320.1_NEQ477_[Nanoarchaeum_equitans_Kin4-M]	5.4e-43	98.9	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05010	P62429.1_RecName:_Full=30S_ribosomal_protein_S4e	2.7e-134	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05020	AAR39322.1_NEQ479_[Nanoarchaeum_equitans_Kin4-M]	1.4e-292	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05030	Q74MZ5.1_RecName:_Full=30S_ribosomal_protein_S19	3.3e-68	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05040	AAR39324.1_NEQ481_[Nanoarchaeum_equitans_Kin4-M]	1.6e-118	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05050	Q74MZ3.1_RecName:_Full=Transcription_factor_E;_Short=TFE;_AltName:_Full=TFIIE_subunit_alpha_homolog;_AltName:_Full=Transcription_initiation_factor_TFIIE	6.6e-72	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05060	AAR39326.1_NEQ483_[Nanoarchaeum_equitans_Kin4-M]	2.7e-46	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05070	AAR39327.1_NEQ485_[Nanoarchaeum_equitans_Kin4-M]	6.5e-29	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05080	AAR39328.1_NEQ484_[Nanoarchaeum_equitans_Kin4-M]	2.6e-77	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05090	AAR39329.1_NEQ486_[Nanoarchaeum_equitans_Kin4-M]	2.7e-150	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05100	Q74MB8.1_RecName:_Full=30S_ribosomal_protein_S15	1.1e-83	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05110	Q74MB7.1_RecName:_Full=50S_ribosomal_protein_L18e	1.1e-56	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05120	-	-	-	-	-
GCA_000008085-CALJACFG_05130	BAA29286.1_106aa_long_hypothetical_protein_[Pyrococcus_horikoshii_OT3]	3.0e-32	70.8	70601	Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,Pyrococcus_horikoshii
GCA_000008085-CALJACFG_05140	-	-	-	-	-
GCA_000008085-CALJACFG_05150	AAR39332.1_NEQ490_[Nanoarchaeum_equitans_Kin4-M]	2.9e-244	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05160	AAR39333.1_NEQ491_[Nanoarchaeum_equitans_Kin4-M]	3.2e-175	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05170	AAR39334.1_NEQ492_[Nanoarchaeum_equitans_Kin4-M]	1.2e-99	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05180	Q74M58.1_RecName:_Full=tRNA_N6-adenosine_threonylcarbamoyltransferase;_AltName:_Full=N6-L-threonylcarbamoyladenine_synthase;_Short=t(6)A_synthase;_AltName:_Full=t(6)A37_threonylcarbamoyladenosine_biosynthesis_protein_Kae1;_AltName:_Full=tRNA_threonylcarbamoyladenosine_biosynthesis_protein_Kae1	9.7e-180	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05190	AAR39336.1_NEQ494_[Nanoarchaeum_equitans_Kin4-M]	3.8e-209	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05200	AAR39337.1_NEQ495_[Nanoarchaeum_equitans_Kin4-M]	3.2e-286	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05210	AAR39338.1_NEQ498_[Nanoarchaeum_equitans_Kin4-M]	0.0e+00	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05220	AAR39339.1_NEQ497_[Nanoarchaeum_equitans_Kin4-M]	6.8e-55	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
GCA_000008085-CALJACFG_05230	AAR39340.1_NEQ499_[Nanoarchaeum_equitans_Kin4-M]	6.5e-69	100.0	228908	Archaea,Nanoarchaeota,none,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,Nanoarchaeum_equitans
